No Scaldown:2025-03-20 20:59:54 - GPU 0: Utilization: 2% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0
No Scaldown:2025-03-20 21:10:15 - GPU 3: Utilization: 2.1333333333333333% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:10:30 - GPU 0: Utilization: 2.0% | Avg TTFT: 0.16863963853102176 s | Avg TPOT: 0.04529138447590716 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:10:30 - GPU 1: Utilization: 2.0% | Avg TTFT: 0.19015046373630565 s | Avg TPOT: 0.048137839081755375 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:10:30 - GPU 2: Utilization: 2.0% | Avg TTFT: 0.13388908054524412 s | Avg TPOT: 0.047372082387058374 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:10:30 - GPU 3: Utilization: 2.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:10:45 - GPU 0: Utilization: 22.25% | Avg TTFT: 0.5149692468034724 s | Avg TPOT: 0.13186073353960334 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:10:45 - GPU 1: Utilization: 30.166666666666668% | Avg TTFT: 0.3504995007145529 s | Avg TPOT: 0.1795372092203858 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:10:45 - GPU 2: Utilization: 35.0% | Avg TTFT: 0.39237228583854933 s | Avg TPOT: 0.13580593585890408 s | Avg Waiting Queue Length: 0.3333333333333333
No Scaldown:2025-03-20 21:10:45 - GPU 3: Utilization: 35.083333333333336% | Avg TTFT: 0.3894294097088277 s | Avg TPOT: 0.058093185279964626 s | Avg Waiting Queue Length: 0.8333333333333334
No Scaldown:2025-03-20 21:11:00 - GPU 0: Utilization: 67.75% | Avg TTFT: 0.5593280218231181 s | Avg TPOT: 0.09630701929078593 s | Avg Waiting Queue Length: 1.5833333333333333
No Scaldown:2025-03-20 21:11:00 - GPU 1: Utilization: 73.5% | Avg TTFT: 0.25094129426870493 s | Avg TPOT: 0.08937502216285793 s | Avg Waiting Queue Length: 2.0833333333333335
No Scaldown:2025-03-20 21:11:00 - GPU 2: Utilization: 67.08333333333333% | Avg TTFT: 0.23626427933728944 s | Avg TPOT: 0.0969531205574943 s | Avg Waiting Queue Length: 1.0
No Scaldown:2025-03-20 21:11:00 - GPU 3: Utilization: 69.91666666666667% | Avg TTFT: 0.7321082532017802 s | Avg TPOT: 0.10273929200387405 s | Avg Waiting Queue Length: 4.416666666666667
No Scaldown:2025-03-20 21:11:15 - GPU 0: Utilization: 60.833333333333336% | Avg TTFT: 0.27079128738647945 s | Avg TPOT: 0.08313129119487712 s | Avg Waiting Queue Length: 1.0
No Scaldown:2025-03-20 21:11:15 - GPU 1: Utilization: 62.166666666666664% | Avg TTFT: 0.33084331165688735 s | Avg TPOT: 0.09599399006207629 s | Avg Waiting Queue Length: 1.0
No Scaldown:2025-03-20 21:11:15 - GPU 2: Utilization: 58.916666666666664% | Avg TTFT: 0.15160736339942862 s | Avg TPOT: 0.08379938286185885 s | Avg Waiting Queue Length: 1.1666666666666667
No Scaldown:2025-03-20 21:11:15 - GPU 3: Utilization: 60.5% | Avg TTFT: 0.32003083820454775 s | Avg TPOT: 0.09112205490431127 s | Avg Waiting Queue Length: 1.0833333333333333
No Scaldown:2025-03-20 21:11:30 - GPU 0: Utilization: 63.53846153846154% | Avg TTFT: 0.35635929679653294 s | Avg TPOT: 0.09835872196660299 s | Avg Waiting Queue Length: 3.1538461538461537
No Scaldown:2025-03-20 21:11:30 - GPU 1: Utilization: 65.3076923076923% | Avg TTFT: 0.6389666184860592 s | Avg TPOT: 0.10111713148847533 s | Avg Waiting Queue Length: 4.153846153846154
No Scaldown:2025-03-20 21:11:30 - GPU 2: Utilization: 63.07692307692308% | Avg TTFT: 0.9181355439359322 s | Avg TPOT: 0.10447021688790604 s | Avg Waiting Queue Length: 3.4615384615384617
No Scaldown:2025-03-20 21:11:30 - GPU 3: Utilization: 63.15384615384615% | Avg TTFT: 0.40625626211985943 s | Avg TPOT: 0.10523691935522947 s | Avg Waiting Queue Length: 3.5384615384615383
No Scaldown:2025-03-20 21:11:45 - GPU 0: Utilization: 31.076923076923077% | Avg TTFT: 0.31244685732138655 s | Avg TPOT: 0.08815440716668187 s | Avg Waiting Queue Length: 0.7692307692307693
No Scaldown:2025-03-20 21:11:45 - GPU 1: Utilization: 25.46153846153846% | Avg TTFT: 0.48443542608680823 s | Avg TPOT: 0.10052885363402311 s | Avg Waiting Queue Length: 0.7692307692307693
No Scaldown:2025-03-20 21:11:45 - GPU 2: Utilization: 29.46153846153846% | Avg TTFT: 0.4038761854559804 s | Avg TPOT: 0.09880991906296306 s | Avg Waiting Queue Length: 1.0
No Scaldown:2025-03-20 21:11:45 - GPU 3: Utilization: 24.307692307692307% | Avg TTFT: 0.6786907639121637 s | Avg TPOT: 0.10075302651966922 s | Avg Waiting Queue Length: 1.3076923076923077
No Scaldown:2025-03-20 21:12:00 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.31244685732138655 s | Avg TPOT: 0.08815440716668187 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:00 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.48443542608680823 s | Avg TPOT: 0.10052885363402311 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:00 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.4038761854559804 s | Avg TPOT: 0.09880991906296306 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:00 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:15 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.31244685732138655 s | Avg TPOT: 0.08815440716668187 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:15 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.48443542608680823 s | Avg TPOT: 0.10052885363402311 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:15 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.4038761854559804 s | Avg TPOT: 0.09880991906296306 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:15 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:30 - GPU 0: Utilization: 44.61538461538461% | Avg TTFT: 0.1718124299465368 s | Avg TPOT: 0.06569527610360335 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:30 - GPU 1: Utilization: 45.07692307692308% | Avg TTFT: 0.15901702565606685 s | Avg TPOT: 0.062421241945897536 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:12:30 - GPU 2: Utilization: 50.07692307692308% | Avg TTFT: 0.2034429480632146 s | Avg TPOT: 0.05819309416838223 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:12:30 - GPU 3: Utilization: 49.30769230769231% | Avg TTFT: 0.13658760144996146 s | Avg TPOT: 0.05754047301694906 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:45 - GPU 0: Utilization: 54.214285714285715% | Avg TTFT: 0.21417055486235767 s | Avg TPOT: 0.06622642684621192 s | Avg Waiting Queue Length: 0.6428571428571429
No Scaldown:2025-03-20 21:12:45 - GPU 1: Utilization: 66.28571428571429% | Avg TTFT: 0.29020317231770604 s | Avg TPOT: 0.07903072327074673 s | Avg Waiting Queue Length: 0.5
No Scaldown:2025-03-20 21:12:45 - GPU 2: Utilization: 53.92857142857143% | Avg TTFT: 0.12602422206352154 s | Avg TPOT: 0.05110175736626843 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:12:45 - GPU 3: Utilization: 60.785714285714285% | Avg TTFT: 0.12025520947451393 s | Avg TPOT: 0.04862844099116046 s | Avg Waiting Queue Length: 0.07142857142857142
No Scaldown:2025-03-20 21:13:00 - GPU 0: Utilization: 61.833333333333336% | Avg TTFT: 0.18418623740629603 s | Avg TPOT: 0.07023525050026365 s | Avg Waiting Queue Length: 0.08333333333333333
No Scaldown:2025-03-20 21:13:00 - GPU 1: Utilization: 61.166666666666664% | Avg TTFT: 0.17315756439541777 s | Avg TPOT: 0.06855488437916696 s | Avg Waiting Queue Length: 0.3333333333333333
No Scaldown:2025-03-20 21:13:00 - GPU 2: Utilization: 30.416666666666668% | Avg TTFT: 0.09981675734743475 s | Avg TPOT: 0.045053824787707225 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:00 - GPU 3: Utilization: 50.666666666666664% | Avg TTFT: 0.16846178212047866 s | Avg TPOT: 0.06838147620825717 s | Avg Waiting Queue Length: 0.16666666666666666
No Scaldown:2025-03-20 21:13:15 - GPU 0: Utilization: 62.57142857142857% | Avg TTFT: 0.13926798386188846 s | Avg TPOT: 0.05563320577542375 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:15 - GPU 1: Utilization: 64.57142857142857% | Avg TTFT: 0.15807215352542697 s | Avg TPOT: 0.0506320146669168 s | Avg Waiting Queue Length: 0.07142857142857142
No Scaldown:2025-03-20 21:13:15 - GPU 2: Utilization: 41.642857142857146% | Avg TTFT: 0.2087004318755741 s | Avg TPOT: 0.059395441109275755 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:15 - GPU 3: Utilization: 58.642857142857146% | Avg TTFT: 0.16882629672375818 s | Avg TPOT: 0.05513247700049154 s | Avg Waiting Queue Length: 0.5
No Scaldown:2025-03-20 21:13:30 - GPU 0: Utilization: 15.714285714285714% | Avg TTFT: 0.18216231359013665 s | Avg TPOT: 0.05599308344778062 s | Avg Waiting Queue Length: 0.07142857142857142
No Scaldown:2025-03-20 21:13:30 - GPU 1: Utilization: 15.357142857142858% | Avg TTFT: 0.12114144677761943 s | Avg TPOT: 0.0512024148076307 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:30 - GPU 2: Utilization: 14.357142857142858% | Avg TTFT: 0.13767299299749236 s | Avg TPOT: 0.059135129335724436 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:30 - GPU 3: Utilization: 16.357142857142858% | Avg TTFT: 0.19800493056730678 s | Avg TPOT: 0.057238492126149745 s | Avg Waiting Queue Length: 0.14285714285714285
No Scaldown:2025-03-20 21:13:45 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.18216231359013665 s | Avg TPOT: 0.05599308344778062 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:45 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.12114144677761943 s | Avg TPOT: 0.0512024148076307 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:45 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.13767299299749236 s | Avg TPOT: 0.059135129335724436 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:13:45 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:14:00 - GPU 0: Utilization: 9.076923076923077% | Avg TTFT: 0.19509025840088726 s | Avg TPOT: 0.07796114731706136 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:14:00 - GPU 1: Utilization: 8.076923076923077% | Avg TTFT: 0.20294721092407902 s | Avg TPOT: 0.08029158133770882 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:14:00 - GPU 2: Utilization: 13.384615384615385% | Avg TTFT: 0.22232222895448406 s | Avg TPOT: 0.08595023215311812 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:14:00 - GPU 3: Utilization: 9.307692307692308% | Avg TTFT: 0.21363114984706044 s | Avg TPOT: 0.0716344874871235 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:14:15 - GPU 0: Utilization: 48.53846153846154% | Avg TTFT: 0.2126229148513327 s | Avg TPOT: 0.08573601468330404 s | Avg Waiting Queue Length: 0.3076923076923077
No Scaldown:2025-03-20 21:14:15 - GPU 1: Utilization: 52.46153846153846% | Avg TTFT: 0.21588208566730221 s | Avg TPOT: 0.07774135733391935 s | Avg Waiting Queue Length: 0.23076923076923078
No Scaldown:2025-03-20 21:14:15 - GPU 2: Utilization: 57.30769230769231% | Avg TTFT: 0.16667510146119943 s | Avg TPOT: 0.07423467061647292 s | Avg Waiting Queue Length: 0.7692307692307693
No Scaldown:2025-03-20 21:14:15 - GPU 3: Utilization: 58.46153846153846% | Avg TTFT: 0.19878990418898562 s | Avg TPOT: 0.06820158642949536 s | Avg Waiting Queue Length: 0.7692307692307693
No Scaldown:2025-03-20 21:14:30 - GPU 0: Utilization: 57.69230769230769% | Avg TTFT: 0.24104697747000803 s | Avg TPOT: 0.08839528049963216 s | Avg Waiting Queue Length: 0.5384615384615384
No Scaldown:2025-03-20 21:14:30 - GPU 1: Utilization: 53.38461538461539% | Avg TTFT: 0.2650829741808896 s | Avg TPOT: 0.07886759423223945 s | Avg Waiting Queue Length: 1.3846153846153846
No Scaldown:2025-03-20 21:14:30 - GPU 2: Utilization: 56.23076923076923% | Avg TTFT: 0.20070248413830996 s | Avg TPOT: 0.08604646873330542 s | Avg Waiting Queue Length: 0.23076923076923078
No Scaldown:2025-03-20 21:14:30 - GPU 3: Utilization: 59.23076923076923% | Avg TTFT: 0.22364767577964811 s | Avg TPOT: 0.08158124529970033 s | Avg Waiting Queue Length: 0.38461538461538464
No Scaldown:2025-03-20 21:14:45 - GPU 0: Utilization: 59.75% | Avg TTFT: 0.21852191279176622 s | Avg TPOT: 0.07767080235256192 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:14:45 - GPU 1: Utilization: 58.833333333333336% | Avg TTFT: 0.26625051254717014 s | Avg TPOT: 0.07697251440404215 s | Avg Waiting Queue Length: 0.08333333333333333
No Scaldown:2025-03-20 21:14:45 - GPU 2: Utilization: 57.666666666666664% | Avg TTFT: 0.17576175925011436 s | Avg TPOT: 0.07965126867881432 s | Avg Waiting Queue Length: 0.5
No Scaldown:2025-03-20 21:14:45 - GPU 3: Utilization: 64.41666666666667% | Avg TTFT: 0.4097955780802295 s | Avg TPOT: 0.08676708838271831 s | Avg Waiting Queue Length: 1.3333333333333333
No Scaldown:2025-03-20 21:15:00 - GPU 0: Utilization: 46.75% | Avg TTFT: 0.3649632665949563 s | Avg TPOT: 0.08307254655956058 s | Avg Waiting Queue Length: 0.4166666666666667
No Scaldown:2025-03-20 21:15:00 - GPU 1: Utilization: 52.0% | Avg TTFT: 0.26823500766574093 s | Avg TPOT: 0.09104928295079541 s | Avg Waiting Queue Length: 0.6666666666666666
No Scaldown:2025-03-20 21:15:00 - GPU 2: Utilization: 46.666666666666664% | Avg TTFT: 0.22531204752158374 s | Avg TPOT: 0.08326536860695341 s | Avg Waiting Queue Length: 0.4166666666666667
No Scaldown:2025-03-20 21:15:00 - GPU 3: Utilization: 44.333333333333336% | Avg TTFT: 0.26768803764134647 s | Avg TPOT: 0.08231952580536017 s | Avg Waiting Queue Length: 0.4166666666666667
No Scaldown:2025-03-20 21:15:15 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.3649632665949563 s | Avg TPOT: 0.08307254655956058 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:15 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.26823500766574093 s | Avg TPOT: 0.09104928295079541 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:15 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.22531204752158374 s | Avg TPOT: 0.08326536860695341 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:15 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:30 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.3649632665949563 s | Avg TPOT: 0.08307254655956058 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:30 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.26823500766574093 s | Avg TPOT: 0.09104928295079541 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:30 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.22531204752158374 s | Avg TPOT: 0.08326536860695341 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:30 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:15:45 - GPU 0: Utilization: 26.307692307692307% | Avg TTFT: 0.18717406961756447 s | Avg TPOT: 0.07060864004160976 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:15:45 - GPU 1: Utilization: 33.30769230769231% | Avg TTFT: 0.20710346358828247 s | Avg TPOT: 0.06765681687975303 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:15:45 - GPU 2: Utilization: 32.23076923076923% | Avg TTFT: 0.19410810560608904 s | Avg TPOT: 0.06410168102156603 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:15:45 - GPU 3: Utilization: 26.307692307692307% | Avg TTFT: 0.17976491773345818 s | Avg TPOT: 0.06602059933308434 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:16:00 - GPU 0: Utilization: 60.25% | Avg TTFT: 0.19995077267910044 s | Avg TPOT: 0.06680352198357771 s | Avg Waiting Queue Length: 0.16666666666666666
No Scaldown:2025-03-20 21:16:00 - GPU 1: Utilization: 61.166666666666664% | Avg TTFT: 0.1627443035443624 s | Avg TPOT: 0.06644268733264956 s | Avg Waiting Queue Length: 0.3333333333333333
No Scaldown:2025-03-20 21:16:00 - GPU 2: Utilization: 56.0% | Avg TTFT: 0.24161524393906195 s | Avg TPOT: 0.0705807038616816 s | Avg Waiting Queue Length: 0.5833333333333334
No Scaldown:2025-03-20 21:16:00 - GPU 3: Utilization: 55.75% | Avg TTFT: 0.1383465589179347 s | Avg TPOT: 0.06891352525611485 s | Avg Waiting Queue Length: 0.3333333333333333
No Scaldown:2025-03-20 21:16:16 - GPU 0: Utilization: 65.5% | Avg TTFT: 0.21960682219360023 s | Avg TPOT: 0.06649994831580747 s | Avg Waiting Queue Length: 0.4166666666666667
No Scaldown:2025-03-20 21:16:16 - GPU 1: Utilization: 57.0% | Avg TTFT: 0.24595296365829805 s | Avg TPOT: 0.0647213025794675 s | Avg Waiting Queue Length: 0.5
No Scaldown:2025-03-20 21:16:16 - GPU 2: Utilization: 56.083333333333336% | Avg TTFT: 0.2425546062644571 s | Avg TPOT: 0.07082309471249269 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:16:16 - GPU 3: Utilization: 59.666666666666664% | Avg TTFT: 0.20876780626519273 s | Avg TPOT: 0.06429452592177161 s | Avg Waiting Queue Length: 0.16666666666666666
No Scaldown:2025-03-20 21:16:31 - GPU 0: Utilization: 53.083333333333336% | Avg TTFT: 0.20526897259211788 s | Avg TPOT: 0.06330089912856542 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:16:31 - GPU 1: Utilization: 57.916666666666664% | Avg TTFT: 0.23283536767897506 s | Avg TPOT: 0.07173442164154646 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:16:31 - GPU 2: Utilization: 61.083333333333336% | Avg TTFT: 0.2610256768840676 s | Avg TPOT: 0.06684494777194534 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:16:31 - GPU 3: Utilization: 53.333333333333336% | Avg TTFT: 0.20065239713682484 s | Avg TPOT: 0.0642343722715547 s | Avg Waiting Queue Length: 0.25
No Scaldown:2025-03-20 21:16:46 - GPU 0: Utilization: 33.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:16:46 - GPU 1: Utilization: 30.846153846153847% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.15384615384615385
No Scaldown:2025-03-20 21:16:46 - GPU 2: Utilization: 25.23076923076923% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.3076923076923077
No Scaldown:2025-03-20 21:16:46 - GPU 3: Utilization: 28.076923076923077% | Avg TTFT: 0.16378981700787942 s | Avg TPOT: 0.05883308635869374 s | Avg Waiting Queue Length: 0.07692307692307693
No Scaldown:2025-03-20 21:17:01 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:01 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:01 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:01 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:16 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:16 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:16 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:16 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:31 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:31 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:31 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:31 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:46 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:46 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:46 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:17:46 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:01 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:01 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:01 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:01 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:16 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:16 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:16 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:16 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:31 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:31 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:31 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:31 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:46 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:46 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:46 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:18:46 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:19:01 - GPU 0: Utilization: 1.0% | Avg TTFT: 0.17542040160236258 s | Avg TPOT: 0.05705686222111884 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:19:01 - GPU 1: Utilization: 1.0% | Avg TTFT: 0.18129286429223915 s | Avg TPOT: 0.05659131471281095 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:19:01 - GPU 2: Utilization: 1.0% | Avg TTFT: 0.1985243597921605 s | Avg TPOT: 0.061629484292158546 s | Avg Waiting Queue Length: 0.0
No Scaldown:2025-03-20 21:19:01 - GPU 3: Utilization: 1.0% | Avg TTFT: 0.0 s | Avg TPOT: 0.0 s | Avg Waiting Queue Length: 0.0
